nu,idFile,number,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
TR,TR_States,3257,33,Mersin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3258,48,Muğla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3259,49,Muş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3260,50,Nevşehir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3261,51,Niğde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3262,52,Ordu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3263,80,Osmaniye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3264,53,Rize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3265,54,Sakarya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3266,55,Samsun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3267,56,Siirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3268,57,Sinop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3269,58,Sivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3270,59,Tekirdağ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3271,60,Tokat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3272,61,Trabzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3273,62,Tunceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3274,64,Uşak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3275,65,Van,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3276,77,Yalova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3277,66,Yozgat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3278,67,Zonguldak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3279,17,Çanakkale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3280,18,Çankırı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3281,19,Çorum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3282,34,İstanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3283,35,İzmir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3284,63,Şanlıurfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TR_States,3285,73,Şırnak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3286,A,Ahal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3287,S,Aşgabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3288,B,Balkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3289,D,Daşoguz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3290,L,Lebap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TM,TM_States,3291,M,Mary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TC,TC_States,3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3293,FUN,Funafuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3294,NMG,Nanumanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3295,NMA,Nanumea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3296,NIT,Niutao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3297,NUI,Nui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3298,NKF,Nukufetau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3299,NKL,Nukulaelae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,TV_States,3300,VAI,Vaitupu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG,UG_States,3301,C,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG,UG_States,3302,E,Eastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG,UG_States,3303,N,Northern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG,UG_States,3304,W,Western,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3305,43,Avtonomna Respublika Krym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3306,71,Cherkas'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3307,74,Chernihivs'ka Oblast',TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3308,77,Chernivets'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3309,12,Dnipropetrovs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3310,14,Donets'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3311,26,Ivano-Frankivs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3312,63,Kharkivs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3313,65,Khersons'ka Oblast',TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3314,68,Khmel'nyts'ka Oblast',TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3315,35,Kirovohrads'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3316,30,Kyïv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3317,32,Kyïvs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3318,46,L'vivs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3319,9,Luhans'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3320,48,Mykolaïvs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3321,51,Odes'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3322,53,Poltavs'ka Oblast',UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3323,56,Rivnens'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3324,40,Sevastopol',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3325,59,Sums'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3326,61,Ternopil's'ka Oblast',UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3327,5,Vinnyts'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3328,7,Volyns'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3329,21,Zakarpats'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3330,23,Zaporiz'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,UA_States,3331,18,Zhytomyrs'ka Oblast',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3332,AJ,'Ajmān,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3333,AZ,Abū Z̧aby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3334,FU,Al Fujayrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3335,SH,Ash Shāriqah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3336,DU,Dubayy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3337,RK,Ra's al Khaymah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AE,AE_States,3338,UQ,Umm al Qaywayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3339,BDG,Barking and Dagenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3340,BNE,Barnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3341,BEX,Bexley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3342,BEN,Brent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3343,BRY,Bromley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3344,CMD,Camden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3345,CRY,Croydon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3346,EAL,Ealing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3347,ENF,Enfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3348,GRE,Greenwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3349,HCK,Hackney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3350,HMF,Hammersmith and Fulham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3351,HRY,Haringey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3352,HRW,Harrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3353,HAV,Havering,ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3354,HIL,Hillingdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3355,HNS,Hounslow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3356,ISL,Islington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3357,KEC,Kensington and Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3358,KTT,Kingston upon Thames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3359,LBH,Lambeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3360,LEW,Lewisham,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3361,MRT,Merton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3362,NWM,Newham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3363,RDB,Redbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3364,RIC,Richmond upon Thames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3365,SWK,Southwark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3366,STN,Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3367,TWH,Tower Hamlets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3368,WFT,Waltham Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3369,WND,Wandsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3370,WSM,Westminster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3371,EAW,England and Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3372,GBN,Great Britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3373,UKM,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3374,LND,"London, City of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3375,ABE,Aberdeen City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3376,ABD,Aberdeenshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3377,ANS,Angus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3378,AGB,Argyll and Bute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3379,CLK,Clackmannanshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3380,DGY,Dumfries and Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3381,DND,Dundee City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3382,EAY,East Ayrshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3383,EDU,East Dunbartonshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3384,ELN,East Lothian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3385,ERW,East Renfrewshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3386,EDH,"Edinburgh, City of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3387,ELS,Eilean Siar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3388,FAL,Falkirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3389,FIF,Fife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3390,GLG,Glasgow City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3391,HLD,Highland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3392,IVC,Inverclyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3393,MLN,Midlothian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3394,MRY,Moray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3395,NAY,North Ayrshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3396,NLK,North Lanarkshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3397,ORK,Orkney Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3398,PKN,Perth and Kinross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3399,RFW,Renfrewshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3400,SCB,"Scottish Borders, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3401,ZET,Shetland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3402,SAY,South Ayrshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3403,SLK,South Lanarkshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3404,STG,Stirling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3405,WDU,West Dunbartonshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3406,WLN,West Lothian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3407,ENG,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3408,SCT,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3409,WLS,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3410,ANT,Antrim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3411,ARD,Ards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3412,ARM,Armagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3413,BLA,Ballymena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3414,BLY,Ballymoney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3415,BNB,Banbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3416,BFS,Belfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3417,CKF,Carrickfergus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3418,CSR,Castlereagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3419,CLR,Coleraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3420,CKT,Cookstown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3421,CGV,Craigavon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3422,DRY,Derry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3423,DOW,Down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3424,DGN,Dungannon and South Tyrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3425,FER,Fermanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3426,LRN,Larne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3427,LMV,Limavady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3428,LSB,Lisburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3429,MFT,Magherafelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3430,MYL,Moyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3431,NYM,Newry and Mourne District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3432,NTA,Newtownabbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3433,NDN,North Down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3434,OMH,Omagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3435,STB,Strabane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3436,BNS,Barnsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3437,BIR,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3438,BOL,Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3439,BRD,Bradford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3440,BUR,Bury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3441,CLD,Calderdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3442,COV,Coventry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3443,DNC,Doncaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3444,DUD,Dudley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3445,GAT,Gateshead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3446,KIR,Kirklees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3447,KWL,Knowsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3448,LDS,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3449,LIV,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3450,MAN,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3451,NET,Newcastle upon Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3452,NTY,North Tyneside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3453,OLD,Oldham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3454,RCH,Rochdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3455,ROT,Rotherham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3456,SLF,Salford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3457,SAW,Sandwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3458,SFT,Sefton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3459,SHF,Sheffield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3460,SOL,Solihull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3461,STY,South Tyneside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3462,SHN,St. Helens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3463,SKP,Stockport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3464,SND,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3465,TAM,Tameside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3466,TRF,Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3467,WKF,Wakefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3468,WLL,Walsall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3469,WGN,Wigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3470,WRL,Wirral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3471,WLV,Wolverhampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3472,NIR,Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3473,BKM,Buckinghamshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3474,CAM,Cambridgeshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3475,CMA,Cumbria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3476,DBY,Derbyshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3477,DEV,Devon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3478,DOR,Dorset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3479,ESX,East Sussex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3480,ESS,Essex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3481,GLS,Gloucestershire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3482,HAM,Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3483,HRT,Hertfordshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3484,KEN,Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3485,LAN,Lancashire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3486,LEC,Leicestershire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,GB_States,3487,LIN,Lincolnshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
